pk_tempo,pk_localização_geográfica,PIB da Unidade da Federação,População da Unidade da Federação
4,1040,614611,11444380
4,1044,614611,11444380
4,1050,614611,11444380
4,1066,614611,11444380
4,1068,614611,11444380
4,1089,614611,11444380
4,1102,614611,11444380
4,1125,614611,11444380
4,1128,614611,11444380
4,1148,614611,11444380
4,1164,614611,11444380
4,1168,614611,11444380
4,1193,614611,11444380
4,1213,614611,11444380
4,1223,614611,11444380
4,1225,614611,11444380
4,1236,614611,11444380
4,1268,614611,11444380
4,1275,614611,11444380
4,35,466274,7610361
4,46,466274,7610361
4,49,466274,7610361
4,50,466274,7610361
4,51,466274,7610361
4,52,466274,7610361
4,54,466274,7610361
4,114,466274,7610361
4,125,466274,7610361
4,130,466274,7610361
4,158,466274,7610361
4,257,466274,7610361
4,272,466274,7610361
4,316,466274,7610361
4,378,466274,7610361
4,379,466274,7610361
4,380,466274,7610361
4,383,466274,7610361
4,392,466274,7610361
4,407,466274,7610361
4,416,466274,7610361
4,418,466274,7610361
4,491,466274,7610361
4,513,466274,7610361
4,541,466274,7610361
4,552,466274,7610361
4,556,466274,7610361
4,567,466274,7610361
4,575,466274,7610361
4,576,466274,7610361
4,584,466274,7610361
4,602,466274,7610361
4,638,466274,7610361
4,712,466274,7610361
4,718,466274,7610361
4,792,466274,7610361
4,803,466274,7610361
4,804,466274,7610361
4,845,466274,7610361
4,849,466274,7610361
4,867,466274,7610361
4,939,466274,7610361
4,1021,466274,7610361
4,1037,466274,7610361
4,1076,466274,7610361
4,1082,466274,7610361
4,1140,466274,7610361
4,1141,466274,7610361
4,1146,466274,7610361
4,1155,466274,7610361
4,12,593634,10882965
4,13,593634,10882965
4,14,593634,10882965
4,17,593634,10882965
4,19,593634,10882965
4,20,593634,10882965
4,22,593634,10882965
4,90,593634,10882965
4,91,593634,10882965
4,92,593634,10882965
4,107,593634,10882965
4,108,593634,10882965
4,115,593634,10882965
4,116,593634,10882965
4,120,593634,10882965
4,137,593634,10882965
4,149,593634,10882965
4,155,593634,10882965
4,156,593634,10882965
4,234,593634,10882965
4,263,593634,10882965
4,343,593634,10882965
4,381,593634,10882965
4,395,593634,10882965
4,399,593634,10882965
4,427,593634,10882965
4,436,593634,10882965
4,437,593634,10882965
4,461,593634,10882965
4,490,593634,10882965
4,499,593634,10882965
4,506,593634,10882965
4,512,593634,10882965
4,516,593634,10882965
4,561,593634,10882965
4,578,593634,10882965
4,593,593634,10882965
4,600,593634,10882965
4,619,593634,10882965
4,658,593634,10882965
4,704,593634,10882965
4,778,593634,10882965
4,827,593634,10882965
4,828,593634,10882965
4,854,593634,10882965
4,861,593634,10882965
4,866,593634,10882965
4,933,593634,10882965
4,1049,593634,10882965
4,1094,593634,10882965
4,1130,593634,10882965
4,1154,593634,10882965
4,104,166407,2757013
4,166,166407,2757013
4,196,166407,2757013
4,222,166407,2757013
4,223,166407,2757013
4,233,166407,2757013
4,250,166407,2757013
4,268,166407,2757013
4,269,166407,2757013
4,342,166407,2757013
4,457,166407,2757013
4,596,166407,2757013
4,663,166407,2757013
4,903,166407,2757013
4,906,166407,2757013
4,911,166407,2757013
4,922,166407,2757013
4,992,166407,2757013
4,1150,166407,2757013
4,1,255527,3658649
4,178,255527,3658649
4,197,255527,3658649
4,198,255527,3658649
4,200,255527,3658649
4,201,255527,3658649
4,202,255527,3658649
4,253,255527,3658649
4,282,255527,3658649
4,294,255527,3658649
4,295,255527,3658649
4,374,255527,3658649
4,384,255527,3658649
4,410,255527,3658649
4,412,255527,3658649
4,414,255527,3658649
4,475,255527,3658649
4,500,255527,3658649
4,667,255527,3658649
4,668,255527,3658649
4,725,255527,3658649
4,737,255527,3658649
4,741,255527,3658649
4,746,255527,3658649
4,770,255527,3658649
4,877,255527,3658649
4,887,255527,3658649
4,888,255527,3658649
4,957,255527,3658649
4,991,255527,3658649
4,1018,255527,3658649
4,1034,255527,3658649
4,1069,255527,3658649
4,1087,255527,3658649
4,1241,255527,3658649
4,1276,255527,3658649
4,36,318586,7056495
4,103,318586,7056495
4,187,318586,7056495
4,193,318586,7056495
4,194,318586,7056495
4,207,318586,7056495
4,208,318586,7056495
4,228,318586,7056495
4,236,318586,7056495
4,264,318586,7056495
4,297,318586,7056495
4,299,318586,7056495
4,301,318586,7056495
4,304,318586,7056495
4,309,318586,7056495
4,368,318586,7056495
4,371,318586,7056495
4,445,318586,7056495
4,450,318586,7056495
4,463,318586,7056495
4,484,318586,7056495
4,502,318586,7056495
4,526,318586,7056495
4,528,318586,7056495
4,531,318586,7056495
4,533,318586,7056495
4,539,318586,7056495
4,544,318586,7056495
4,546,318586,7056495
4,554,318586,7056495
4,606,318586,7056495
4,616,318586,7056495
4,625,318586,7056495
4,647,318586,7056495
4,700,318586,7056495
4,713,318586,7056495
4,748,318586,7056495
4,755,318586,7056495
4,793,318586,7056495
4,834,318586,7056495
4,882,318586,7056495
4,886,318586,7056495
4,892,318586,7056495
4,893,318586,7056495
4,913,318586,7056495
4,934,318586,7056495
4,958,318586,7056495
4,960,318586,7056495
4,962,318586,7056495
4,964,318586,7056495
4,967,318586,7056495
4,1009,318586,7056495
4,1012,318586,7056495
4,1052,318586,7056495
4,1053,318586,7056495
4,1060,318586,7056495
4,1078,318586,7056495
4,1090,318586,7056495
4,1093,318586,7056495
4,1104,318586,7056495
4,1106,318586,7056495
4,1108,318586,7056495
4,1110,318586,7056495
4,1119,318586,7056495
4,1120,318586,7056495
4,1124,318586,7056495
4,1158,318586,7056495
4,1163,318586,7056495
4,1186,318586,7056495
4,1188,318586,7056495
4,1220,318586,7056495
4,1228,318586,7056495
4,1256,318586,7056495
4,1265,318586,7056495
4,1272,318586,7056495
4,2,328790,2817381
4,771,328790,2817381
